Reef_ID,Nick_ID,LAT,LON,UNIQUE_ID,LABEL_ID,GBR_NAME,OldReefName,AREA_DESCR,Shelf_position,AIMS_sector,Reference_Area_km2,Geom_2D_Area_km2,GeomCH_2D_Area_km2,Geom_3D_Area_km2,GeomCH_3D_Area_km2
2289,993,-20.6451,150.7354,20333100104,20-333,U/N Reef,U/N Reef (20-333),Mackay/Capricorn,2,9,2.7365614387,2.679321,0.721313,6.40318,2.9254
2290,994,-20.6351,150.7524,20334100104,20-334,U/N Reef,U/N Reef (20-334),Mackay/Capricorn,2,9,0.599013908846,0.58126,0.466154,1.938562,1.7145
2291,1034,-20.9356,151.8353,20423100104,20-423,U/N Reef,U/N Reef (20-423),Mackay/Capricorn,3,9,0.841504357739,0.841504357739,0.490891333595248,3.51797637471451,2.27182083500883
2292,1034,-20.9557,151.8523,20424100104,20-424,U/N Reef,U/N Reef (20-424),Mackay/Capricorn,3,9,3.01324419883,3.01324419883,1.48163830341519,9.76057238219121,5.47184666501823
2293,1034,-20.9169,151.8709,20425100104,20-425,U/N Reef,U/N Reef (20-425),Mackay/Capricorn,3,9,5.92031802718,5.92031802718,2.54417651277993,16.7542060601725,8.5930694084676
2294,1034,-20.9062,151.8872,20426100104,20-426,U/N Reef,U/N Reef (20-426),Mackay/Capricorn,3,9,1.4369612294,1.4369612294,0.790740134885217,5.39763935445714,3.3006679644131
2295,1034,-20.9503,151.8963,20427100104,20-427,U/N Reef,U/N Reef (20-427),Mackay/Capricorn,3,9,0.296096412369,0.296096412369,0.184880559980657,1.52543722216458,1.07127965527805
2296,1034,-20.8977,151.9126,20428100104,20-428,U/N Reef,U/N Reef (20-428),Mackay/Capricorn,3,10,0.803095211125,0.803095211125,0.470477624196728,3.38892105535512,2.19813433982704
2297,1034,-20.8876,151.9178,20429100104,20-429,U/N Reef,U/N Reef (20-429),Mackay/Capricorn,3,10,8.71003151221,8.71003151221,3.42311231159088,22.8172659355302,11.0849409270644
2298,1035,-20.8856,151.998,20430100104,20-430,U/N Reef,U/N Reef (20-430),Mackay/Capricorn,3,10,0.779751966646,0.779751966646,0.457997658736793,3.30988577302035,2.15277908248292
2299,1035,-20.8951,152.0015,20431100104,20-431,U/N Reef,U/N Reef (20-431),Mackay/Capricorn,3,10,0.111779114597,0.111779114597,0.0717663063455003,0.699739443584682,0.517336073746355
2300,1035,-20.8904,152.0064,20432100104,20-432,U/N Reef,U/N Reef (20-432),Mackay/Capricorn,3,10,0.156124331888,0.156124331888,0.0995384921084412,0.914164384729035,0.665855053300393
2301,925,-20.0065,149.8869,20582100104,20-582,U/N Reef,U/N Reef (20-582),Townsville/Whitsunday,2,8,1.25466365793,0.702647,0.156317,1.25822,0.2621
2302,935,-20.1704,149.9347,20583100104,20-583,U/N Reef,U/N Reef (20-583),Townsville/Whitsunday,2,9,0.19627826474,0.117108,0.0751236355813936,0.24113,0.185061495433066
2303,925,-20.0161,149.9605,20585100104,20-585,U/N Reef,U/N Reef (20-585),Townsville/Whitsunday,2,8,0.307712791152,0.065022,0.0420651808645336,0.073871,0.0576172614514885
2304,935,-20.1469,149.9683,20586100104,20-586,U/N Reef,U/N Reef (20-586),Townsville/Whitsunday,2,9,0.548162315341,0.121516,0.000374,0.150074,0.116171162356223
2305,925,-20.026,149.9731,20587100104,20-587,U/N Reef,U/N Reef (20-587),Townsville/Whitsunday,2,9,0.096845402574,0.037899,0.010469,0.048152,0.01201
2306,950,-20.2786,150.0616,20588100104,20-588,U/N Reef,U/N Reef (20-588),Townsville/Whitsunday,2,9,0.00417954213922,0.003564,0.00232973059870223,0.004453,0.00349841758817782
2307,931,-20.1247,150.315,20589100104,20-589,U/N Reef,U/N Reef (20-589),Townsville/Whitsunday,2,9,0.0274925950794,0.026375,0.009687,0.089791,0.03814
2308,927,-20.0999,150.3713,20590100104,20-590,U/N Reef,U/N Reef (20-590),Mackay/Capricorn,2,9,0.328953583654,0.32623,0.210846,1.3801,1.0037
2309,936,-20.1102,150.3728,20591100104,20-591,U/N Reef,U/N Reef (20-591),Mackay/Capricorn,2,9,0.162966792871,0.159155,0.132253,0.7411,0.6277
2310,927,-20.0327,150.3736,20592100104,20-592,U/N Reef,U/N Reef (20-592),Townsville/Whitsunday,3,9,0.0682021900789,0.067897,0.01843,0.097776,0.02235
2311,927,-20.0529,150.3756,20593100104,20-593,U/N Reef,U/N Reef (20-593),Townsville/Whitsunday,2,9,0.117709602488,0.111031,0.01057,0.18168,0.01452
2312,927,-20.0741,150.382,20594100104,20-594,U/N Reef,U/N Reef (20-594),Mackay/Capricorn,2,9,0.0137996241531,0.013061,0.00852384104929693,0.023951,0.0187778335865676
2313,927,-20.0743,150.3868,20595100104,20-595,U/N Reef,U/N Reef (20-595),Mackay/Capricorn,2,9,0.0127989711419,0.011132,0.00726734451165512,0.029577,0.0231749784045625
2314,1136,-21.3879,149.8076,21035100104,21-035,Lloyd Shoal,Lloyd Shoal (21-035),Mackay/Capricorn,1,9,0.80236906384,0.584302,0.35771,0.7348,0.4452
2315,1145,-21.4186,149.5677,21036101104,21-036a,Viscount Shoals (No 1),Viscount Shoals (No 1) (21-036a),Mackay/Capricorn,1,9,6.0345790461,2.318394,0.012876,2.444755,0.000675
2316,1136,-21.4114,149.6049,21036102104,21-036b,Viscount Shoals (No 2),Viscount Shoals (No 2) (21-036b),Mackay/Capricorn,1,9,6.1166144805,1.615505,0.012042,1.673982,0.00124
2317,1145,-21.4744,149.5762,21036103104,21-036c,Viscount Shoals (No 3),Viscount Shoals (No 3) (21-036c),Mackay/Capricorn,1,9,1.01136465464,1.01136465464,0.579462534490213,4.07543565377843,2.58513797250528
2318,1145,-21.434,149.8214,21037100104,21-037,Renou Reef,Renou Reef (21-037),Mackay/Capricorn,1,9,0.0982123340908,0.028955,0.016175,0.02389,0.000722
2319,1002,-20.6717,150.8738,20335100104,20-335,U/N Reef,U/N Reef (20-335),Mackay/Capricorn,2,9,34.1229162992,33.345594,17.179858,58.23831,30.4812
2320,994,-20.6831,150.7761,20336100104,20-336,U/N Reef,U/N Reef (20-336),Mackay/Capricorn,2,9,0.763663266443,0.243152,0.152994009836165,0.44564,0.336005217095888
2321,996,-20.6974,150.8342,20337100104,20-337,U/N Reef,U/N Reef (20-337),Mackay/Capricorn,2,9,1.70810343174,1.685733,0.849519,4.407712,3.1505
2322,1004,-20.6794,150.9825,20338100104,20-338,U/N Reef,U/N Reef (20-338),Mackay/Capricorn,2,9,8.84498778215,5.387899,2.900819,13.72188,7.4242
2323,1035,-20.8999,152.0533,20433100104,20-433,U/N Reef,U/N Reef (20-433),Mackay/Capricorn,3,10,8.71885408836,0.0382852854516196,0.0248788650316676,0.1237,0.09600232396366
2324,1035,-20.8926,152.0632,20434100104,20-434,U/N Reef,U/N Reef (20-434),Mackay/Capricorn,3,10,0.0794157058635,0.0794157058635,0.0512555735869165,0.532320195982279,0.398574919826459
2325,1053,-20.9815,152.0954,20435100104,20-435,U/N Reef,U/N Reef (20-435),Mackay/Capricorn,3,10,0.339718083636,0.339718083636,0.210815016294065,1.70271811152676,1.18472984321089
2326,1053,-20.9304,152.0978,20436100104,20-436,U/N Reef,U/N Reef (20-436),Mackay/Capricorn,3,10,0.724170370942,0.013197,0.00861239639195199,0.048867,0.0382127646947088
2327,1053,-20.9188,152.0981,20437100104,20-437,U/N Reef,U/N Reef (20-437),Mackay/Capricorn,3,10,0.792501760426,0.013105,0.00855249175719486,0.02148,0.0168449270984494
2328,1053,-20.9127,152.1116,20438100104,20-438,U/N Reef,U/N Reef (20-438),Mackay/Capricorn,3,10,0.711164297294,0.711164297294,0.420996548656277,3.07484890311292,2.01683089587853
2329,1053,-20.9188,152.1172,20439100104,20-439,U/N Reef,U/N Reef (20-439),Mackay/Capricorn,3,10,1.96934061966,1.96934061966,1.03779582961352,6.94551564869069,4.09918606887714
2330,1053,-20.9534,152.1188,20440100104,20-440,U/N Reef,U/N Reef (20-440),Mackay/Capricorn,3,10,0.147352138816,0.009664,0.0063105747612906,0.044041,0.034456181877679
2331,1053,-20.9758,152.1288,20441100104,20-441,U/N Reef,U/N Reef (20-441),Mackay/Capricorn,3,10,0.150391636548,0.001672,0.00109331706913562,0.011245,0.00882804479137844
2332,1053,-20.9121,152.1328,20442100104,20-442,U/N Reef,U/N Reef (20-442),Mackay/Capricorn,3,10,0.257097570168,0.257097570168,0.161437757431313,1.36246765478884,0.965475374103159
2333,1053,-20.9271,152.1603,20443100104,20-443,U/N Reef,U/N Reef (20-443),Mackay/Capricorn,3,10,0.337506052789,0.337506052789,0.209506994367202,1.69384269614188,1.17908874055129
2334,927,-20.1035,150.3892,20596100104,20-596,U/N Reef,U/N Reef (20-596),Mackay/Capricorn,2,9,0.211969046483,0.15223,0.013405,0.33917,0.03864
2335,927,-20.078,150.3968,20597100104,20-597,U/N Reef,U/N Reef (20-597),Mackay/Capricorn,2,9,0.0444939198994,0.039658,0.025764943501253,0.12023,0.0933412326774876
2336,932,-20.1076,150.4033,20598100104,20-598,U/N Reef,U/N Reef (20-598),Mackay/Capricorn,2,9,0.0246934987173,0.021955,0.011411,0.078026,0.04802
2337,927,-20.0444,150.4062,20599100104,20-599,U/N Reef,U/N Reef (20-599),Mackay/Capricorn,3,9,0.834727029684,0.834727029684,0.487300097720518,3.49529153016256,2.25890148542989
2338,936,-20.1457,150.4095,20600100104,20-600,U/N Reef,U/N Reef (20-600),Mackay/Capricorn,2,9,0.192571839329,0.149663,0.083686,0.7356,0.4636
2339,936,-20.1454,150.413,20601100104,20-601,U/N Reef,U/N Reef (20-601),Mackay/Capricorn,2,9,0.0126934742621,0.010145,0.0066241197280259,0.024706,0.0193682230028163
2340,936,-20.137,150.4144,20602100104,20-602,U/N Reef,U/N Reef (20-602),Mackay/Capricorn,2,9,0.172592277032,0.138205,0.07797,0.530885,0.3336
2341,927,-20.0365,150.425,20603100104,20-603,U/N Reef,U/N Reef (20-603),Mackay/Capricorn,3,9,1.01683198591,0.592128,0.388206,1.330742,0.9475
2342,927,-20.0631,150.432,20604100104,20-604,U/N Reef,U/N Reef (20-604),Mackay/Capricorn,2,9,0.127562647382,0.106463,0.098393,0.282756,0.2673
2343,946,-20.2334,150.4888,20605100104,20-605,U/N Reef,U/N Reef (20-605),Mackay/Capricorn,2,9,0.854695175688,0.664475,0.614337,2.01782,1.82828
2344,933,-20.0611,150.583,20607100104,20-607,U/N Reef,U/N Reef (20-607),Mackay/Capricorn,3,9,0.150921473612,0.121582,0.073325,0.28327,0.1767
2345,1145,-21.4487,149.7141,21039100104,21-039,Knight Reef,Knight Reef (21-039),Mackay/Capricorn,1,9,0.661233357399,0.206814,0.046019,0.535967,0.166207
2346,1145,-21.4439,149.8481,21040100104,21-040,Minster Reef,Minster Reef (21-040),Mackay/Capricorn,1,9,0.456751092683,0.032827,0.003337,0.072354,0.009549
2347,1145,-21.4679,149.7001,21041100104,21-041,Festing Shoal,Festing Shoal (21-041),Mackay/Capricorn,1,9,0.752410620535,0.219673,0.138703548710422,0.306523,0.23386782845332
2348,1145,-21.4668,149.8251,21043100104,21-043,Beaver Shoal,Beaver Shoal (21-043),Mackay/Capricorn,1,9,0.597111810453,0.254258,0.159721095653077,0.31022,0.236611266937752
2349,1166,-21.4565,149.8738,21044100104,21-044,Beverlac Reef,Beverlac Reef (21-044),Mackay/Capricorn,1,9,0.242965120767,0.000695,0.000454535683747093,0.001307,0.00102716552487458
2350,1005,-20.7259,150.884,20339101104,20-339a,U/N Reef,U/N Reef (20-339a),Mackay/Capricorn,2,9,20.9461263635,19.746157,8.921605,39.59666,19.7876
2351,1003,-20.7067,150.9378,20339102104,20-339b,U/N Reef,U/N Reef (20-339b),Mackay/Capricorn,2,9,28.5492050116,26.483042,13.888906,60.09571,31.598
2352,994,-20.7081,150.76,20340100104,20-340,U/N Reef,U/N Reef (20-340),Mackay/Capricorn,2,9,3.2748007254,3.244939,0.824259,10.6441,3.9811
2353,995,-20.7138,150.8204,20341100104,20-341,U/N Reef,U/N Reef (20-341),Mackay/Capricorn,2,9,0.186670607354,0.186386,0.186231,0.847469,0.847
2354,974,-20.5416,149.1101,20234101104,20-234a,Thomas Reef (No 1),Thomas Reef (No 1) (20-234a),Townsville/Whitsunday,1,8,0.156165653871,0.11041,0.033044,0.277051,0.062695
2355,974,-20.545,149.1013,20234102104,20-234b,Thomas Reef (No 2),Thomas Reef (No 2) (20-234b),Townsville/Whitsunday,1,8,0.0375109574539,0.036187,0.0235236516291477,0.086599,0.067457681806298
2356,974,-20.5511,149.1053,20234103104,20-234c,Thomas Reef (No 3),Thomas Reef (No 3) (20-234c),Townsville/Whitsunday,1,8,0.0496309080781,0.041386,9e-06,0.09511,0.0740240394658167
2357,1011,-20.9299,149.432,20279102104,20-279b,St Bees Island Reef (No 2),St Bees Island Reef (No 2) (20-279b),Mackay/Capricorn,1,9,0.424654840781,0.343278,0.094394,0.4015,0.1195
2358,1011,-20.9338,149.4483,20279103104,20-279c,St Bees Island Reef (No 3),St Bees Island Reef (No 3) (20-279c),Mackay/Capricorn,1,9,0.175772944543,0.088353,0.019263,0.18965,0.05441
2359,1011,-20.9346,149.4706,20280100104,20-280,Aspatria Reef,Aspatria Reef (20-280),Mackay/Capricorn,1,9,0.612128977582,0.275401,0.126851,0.69353,0.3636
2360,1011,-20.9301,149.3888,20282100104,20-282,Wheatley Shoal,Wheatley Shoal (20-282),Mackay/Capricorn,1,9,0.289518686908,0.03061,0.0199170279468865,0.031703,0.0248352686185551
2361,1011,-20.9321,149.4188,20283100104,20-283,Flimby Shoal,Flimby Shoal (20-283),Mackay/Capricorn,1,9,0.158354465967,0.012028,0.00785107683078734,0.01276,0.0100158066238831
2362,1011,-20.9356,149.4813,20284100104,20-284,Hesket Reef,Hesket Reef (20-284),Mackay/Capricorn,1,9,0.0800695907042,0.022241,0.01196,0.046576,0.02394
2363,974,-20.5203,149.0607,20102105104,20-102i,Shaw Island Reef (No 5),Shaw Island Reef (No 5) (20-102i),Townsville/Whitsunday,1,8,0.435939125479,0.402033,0.160577,0.903922,0.33047
2364,974,-20.5069,149.0705,20102106104,20-102e,Shaw Island Reef (No 6),Shaw Island Reef (No 6) (20-102e),Townsville/Whitsunday,1,8,0.0266527579113,0.026108,0.0170006756114496,0.071043,0.0554274644319392
2365,974,-20.4865,149.0899,20102107104,20-102f,Shaw Island Reef (No 7),Shaw Island Reef (No 7) (20-102f),Townsville/Whitsunday,1,8,0.143671774721,0.127208,0.102109,0.3158,0.258954
2366,961,-20.3215,150.7057,20184100104,20-184,U/N Reef,U/N Reef (20-184),Mackay/Capricorn,2,9,0.0991855729695,0.079612,0.006831,0.116127,0.01025
2367,959,-20.3541,150.5844,20185101104,20-185a,U/N Reef,U/N Reef (20-185a),Mackay/Capricorn,2,9,15.8220318855,14.645861,8.86265,34.86507,21.45627
2368,959,-20.3716,150.599,20185102104,20-185b,U/N Reef,U/N Reef (20-185b),Mackay/Capricorn,2,9,4.24885069705,3.837357,3.228115,8.942545,7.68342
2369,974,-20.5519,149.1109,20234104104,20-234d,Thomas Reef (No 4),Thomas Reef (No 4) (20-234d),Townsville/Whitsunday,1,8,0.0715490668565,0.050573,0.022518,0.123283,0.060709
2370,974,-20.5465,149.1201,20234105104,20-234e,Thomas Reef (No 5),Thomas Reef (No 5) (20-234e),Townsville/Whitsunday,1,8,0.292845426851,0.205374,0.134743,0.51681,0.35451
2371,974,-20.5411,149.1198,20234106104,20-234f,Thomas Reef (No 6),Thomas Reef (No 6) (20-234f),Townsville/Whitsunday,1,8,0.0176845289177,0.005996,0.00391784802075534,0.007811,0.0061343735479984
2372,974,-20.5483,149.1259,20234107104,20-234g,Thomas Reef (No 7),Thomas Reef (No 7) (20-234g),Townsville/Whitsunday,1,8,0.0219622776417,0.019643,0.011087,0.04923,0.03081
2373,1043,-20.9861,149.1513,20285100104,20-285,Green Reef,Green Reef (20-285),Mackay/Capricorn,1,9,2.50708162574,2.217362,1.558382,2.425746,1.702796
2374,978,-20.5423,149.7512,20286100104,20-286,Parker Reef,Parker Reef (20-286),Townsville/Whitsunday,1,9,1.05882883303,1.046254,0.988029,3.72938,3.5972
2375,978,-20.5402,149.9512,20287100104,20-287,Credlin Reefs (East),Credlin Reefs (East) (20-287),Townsville/Whitsunday,1,9,12.2014131781,11.69156,5.220469,28.85398,16.044
2376,978,-20.5597,149.9281,20288100104,20-288,Credlin Reefs (West),Credlin Reefs (West) (20-288),Townsville/Whitsunday,1,9,4.73576154313,4.59747,2.993668,10.8936,8.2
2377,974,-20.4836,149.099,20102108104,20-102g,Shaw Island Reef (No 8),Shaw Island Reef (No 8) (20-102g),Townsville/Whitsunday,1,8,0.15400279724,0.133516,0.126569,0.309117,0.294358
2378,974,-20.4586,149.0865,20102109104,20-102h,Shaw Island Reef (No 9),Shaw Island Reef (No 9) (20-102h),Townsville/Whitsunday,1,8,0.153801054755,0.095162,0.084048,0.275964,0.25271
2379,969,-20.442,149.0827,20102110104,20-102k,Shaw Island Reef (No 10),Shaw Island Reef (No 10) (20-102k),Townsville/Whitsunday,1,8,0.094931247746,0.081593,0.081593,0.176199,0.176199
2380,969,-20.4509,149.0759,20102111104,20-102j,Shaw Island Reef (No 11),Shaw Island Reef (No 11) (20-102j),Townsville/Whitsunday,1,8,0.0351689116522,0.034209,0.021153,0.071131,0.03905
2381,969,-20.4272,149.0891,20102112104,20-102l,Shaw Island Reef (No 12),Shaw Island Reef (No 12) (20-102l),Townsville/Whitsunday,1,8,0.0297687012236,0.028577,0.026389,0.118858,0.11169
2382,924,-20.0148,149.8307,20103100104,20-103,U/N Reef,U/N Reef (20-103),Townsville/Whitsunday,2,8,3.41014189215,3.315935,2.348061,8.11967,6.54
2383,960,-20.3504,150.6565,20185103104,20-185c,U/N Reef,U/N Reef (20-185c),Mackay/Capricorn,2,9,23.6444979581,16.442715,6.656806,39.62529,18.978
2384,961,-20.3542,150.7129,20186100104,20-186,U/N Reef,U/N Reef (20-186),Mackay/Capricorn,2,9,11.0842752603,6.032766,4.139416,14.4721,10.482
2385,965,-20.3783,150.7524,20187100104,20-187,Muirhead Reef,Muirhead Reef (20-187),Mackay/Capricorn,2,9,22.7453804538,11.504122,6.189203,33.117941,18.727
2386,962,-20.3495,150.8092,20188100104,20-188,U/N Reef,U/N Reef (20-188),Mackay/Capricorn,3,9,0.342968337366,0.260258,0.200445,0.71543,0.606
2387,960,-20.3708,150.6838,20189100104,20-189,U/N Reef,U/N Reef (20-189),Mackay/Capricorn,2,9,0.071140578046,0.056938,0.040709,0.19921,0.1526
2388,974,-20.5413,149.1057,20234108104,20-234h,Thomas Reef (No 8),Thomas Reef (No 8) (20-234h),Townsville/Whitsunday,1,8,0.0253475662468,0.022143,0.013059,0.04104,0.02726
2389,974,-20.5491,149.1331,20235100104,20-235,Fairlight Reef,Fairlight Reef (20-235),Townsville/Whitsunday,1,8,0.00437433589171,0.003603,0.00235520843816173,0.004329,0.00340104425266485
2390,974,-20.553,149.0777,20236100104,20-236,St Helen Reef,St Helen Reef (20-236),Townsville/Whitsunday,1,8,0.00540238289571,0.003288,0.00214941609922392,0.004614,0.00362484203244473
2391,998,-20.6649,149.1584,20237101104,20-237a,Goldsmith Island Reef (No 1),Goldsmith Island Reef (No 1) (20-237a),Mackay/Capricorn,1,9,0.0401375837261,0.029149,0.003165,0.068891,0.008438
2392,998,-20.6832,149.1441,20237102104,20-237b,Goldsmith Island Reef (No 2),Goldsmith Island Reef (No 2) (20-237b),Mackay/Capricorn,1,9,0.684399805656,0.668457,0.51513,1.294007,1.0221
2393,1011,-20.7717,149.6204,20289100104,20-289,Calder Reef,Calder Reef (20-289),Mackay/Capricorn,1,9,0.669328333532,0.36324,0.298662,1.297127,1.03284
2394,1011,-20.8546,149.6141,20290101104,20-290a,Scawfell Reef (No 1),Scawfell Reef (No 1) (20-290a),Mackay/Capricorn,1,9,0.693141221613,0.37155,0.281151,1.219222,0.99537
2395,1011,-20.8645,149.5909,20290102104,20-290b,Scawfell Reef (No 2),Scawfell Reef (No 2) (20-290b),Mackay/Capricorn,1,9,0.45268457406,0.378961,0.226447,1.073744,0.74189
2396,1055,-20.9509,149.7386,20291100104,20-291,Three Rocks Reef,Three Rocks Reef (20-291),Mackay/Capricorn,1,9,0.269220316153,0.223202,0.15955,0.672629,0.568275
2397,924,-20.0641,149.812,20105100104,20-105,Square Reef,Square Reef (20-105),Townsville/Whitsunday,2,8,43.3828254999,40.23493,12.49442,73.11414,29.42
2398,925,-20.0362,149.9468,20106101104,20-106a,Peta Patches (No 1),Peta Patches (No 1) (20-106a),Townsville/Whitsunday,2,9,0.313173543416,0.286684,0.204808,1.3982,1.0147
2399,925,-20.0316,149.9409,20106102104,20-106b,Peta Patches (No 2),Peta Patches (No 2) (20-106b),Townsville/Whitsunday,2,8,0.14604176404,0.083337,0.007367,0.14781,0.01598
2400,925,-20.0405,149.9496,20106103104,20-106c,Peta Patches (No 3),Peta Patches (No 3) (20-106c),Townsville/Whitsunday,2,9,0.130932057022,0.130873,0.130873,0.6311,0.6311
2401,925,-20.0343,149.9539,20106104104,20-106d,Peta Patches (No 4),Peta Patches (No 4) (20-106d),Townsville/Whitsunday,2,9,0.304377612384,0.304335,0.096431,1.290896,0.51267
2402,925,-20.0577,149.9483,20107100104,20-107,U/N Reef,U/N Reef (20-107),Townsville/Whitsunday,2,9,0.273357700855,0.209048,0.014574,0.506765,0.0392
2403,925,-20.0615,149.9596,20108100104,20-108,U/N Reef,U/N Reef (20-108),Townsville/Whitsunday,2,9,0.298590163424,0.094154,0.0606221654773706,0.129469,0.100422596530783
2404,925,-20.0626,149.9339,20109100104,20-109,U/N Reef,U/N Reef (20-109),Townsville/Whitsunday,2,9,1.3181203685,0.361962,0.20321,1.643381,1.148741
2405,962,-20.3475,150.8528,20190100104,20-190,U/N Reef,U/N Reef (20-190),Mackay/Capricorn,3,9,3.6862690758,0.984506,0.878528,3.733902,3.154
2406,962,-20.3326,150.862,20191100104,20-191,U/N Reef,U/N Reef (20-191),Mackay/Capricorn,3,9,1.77038774514,0.512141,0.422829,1.7257,1.365
2407,966,-20.3978,150.583,20192100104,20-192,U/N Reef,U/N Reef (20-192),Mackay/Capricorn,2,9,4.969376191,3.931793,2.097485,11.995216,8.090036
2408,964,-20.3967,150.6152,20193100104,20-193,U/N Reef,U/N Reef (20-193),Mackay/Capricorn,2,9,4.73373623867,4.546642,4.057292,8.817932,7.686762
2409,967,-20.4161,150.6853,20194101104,20-194a,U/N Reef,U/N Reef (20-194a),Mackay/Capricorn,2,9,39.3683937015,19.184526,9.692588,55.02516,32.44728
2410,965,-20.4068,150.7222,20194102104,20-194b,U/N Reef,U/N Reef (20-194b),Mackay/Capricorn,2,9,0.221717493212,0.207165,0.088052,0.62805,0.3016
2411,998,-20.6953,149.1423,20237103104,20-237c,Goldsmith Island Reef (No 3),Goldsmith Island Reef (No 3) (20-237c),Mackay/Capricorn,1,9,0.0707867095557,0.068906,0.041919,0.243071,0.17207
2412,998,-20.681,149.1593,20237104104,20-237d,Goldsmith Island Reef (No 4),Goldsmith Island Reef (No 4) (20-237d),Mackay/Capricorn,1,9,0.346833996865,0.324978,0.254921,0.80002,0.6172
2413,998,-20.6911,149.1379,20237105104,20-237e,Goldsmith Island Reef (No 5),Goldsmith Island Reef (No 5) (20-237e),Mackay/Capricorn,1,9,0.0825107615635,0.082361,0.082361,0.2974,0.2974
2414,998,-20.67,149.1511,20237106104,20-237f,Goldsmith Island Reef (No 6),Goldsmith Island Reef (No 6) (20-237f),Mackay/Capricorn,1,9,0.219171647676,0.217245,0.102795,0.56542,0.25248
2415,998,-20.6816,149.1384,20237107104,20-237g,U/N Reef,U/N Reef (20-237g),Mackay/Capricorn,1,9,0.142754956679,0.1402,0.011443,0.26181,0.03069
2416,1055,-20.9866,149.7821,20292100104,20-292,Derwent Reef,Derwent Reef (20-292),Mackay/Capricorn,1,9,0.520156403693,0.232828,0.207617,0.71503,0.6125
2417,1055,-20.9883,149.798,20293100104,20-293,Skull Rock Reef,Skull Rock Reef (20-293),Mackay/Capricorn,1,9,0.0818639741882,0.042611,0.033934,0.130827,0.1158
2418,979,-20.5644,150.0519,20294100104,20-294,(Little) Stevens Reef,(Little) Stevens Reef (20-294),Townsville/Whitsunday,1,9,35.9960120844,34.886815,9.745491,64.9734,24.114
2419,925,-20.1017,149.9261,20110100104,20-110,U/N Reef,U/N Reef (20-110),Townsville/Whitsunday,2,9,0.327212461269,0.266112,0.165117,1.273143,0.89837
2420,926,-20.0546,149.9922,20111100104,20-111,Edgell Reefs (No 2),Edgell Reefs (No 2) (20-111),Townsville/Whitsunday,2,9,13.1045596891,2.289277,0.636263,4.72377,2.12192
2421,935,-20.1345,149.9369,20112100104,20-112,Edgell Reefs (No 5),Edgell Reefs (No 5) (20-112),Townsville/Whitsunday,2,9,12.5191257196,11.310453,5.464442,29.291,17.0389
2422,927,-20.0069,150.3203,20113100104,20-113,Ben Reef,Ben Reef (20-113),Townsville/Whitsunday,3,9,0.749861479744,0.554457,0.488966,1.778701,1.526201
2423,918,-20.0071,150.2612,20114100104,20-114,U/N Reef,U/N Reef (20-114),Townsville/Whitsunday,3,9,0.237979699791,0.1798,0.033748,0.407356,0.1058
2424,965,-20.4134,150.7518,20194103104,20-194c,U/N Reef,U/N Reef (20-194c),Mackay/Capricorn,2,9,1.80938472265,1.161487,0.814134,3.582927,2.82713
2425,968,-20.4184,150.9115,20195100104,20-195,U/N Reef,U/N Reef (20-195),Mackay/Capricorn,3,9,0.292519907163,0.180878,0.140784,0.269751,0.1945
2426,968,-20.4146,150.9311,20196100104,20-196,U/N Reef,U/N Reef (20-196),Mackay/Capricorn,3,9,0.781675299082,0.781675299082,0.459028058924005,3.3164154822089,2.15653293156807
2427,967,-20.4467,150.7262,20197100104,20-197,U/N Reef,U/N Reef (20-197),Mackay/Capricorn,2,9,4.69880229197,3.318828,2.344938,9.61901,7.201
2428,968,-20.5077,150.9647,20511100104,20-511,U/N Reef,U/N Reef (20-511),Mackay/Capricorn,3,9,1.61207312887,1.61207312887,2.291664,10.511026,6.982013
2429,990,-20.5875,149.1114,20238100104,20-238,Silversmith Reef,Silversmith Reef (20-238),Mackay/Capricorn,1,8,0.243314234095,0.110223,0.070784866416467,0.24475,0.187777449010613
2430,990,-20.6817,149.0974,20239100104,20-239,Pincer Reef,Pincer Reef (20-239),Mackay/Capricorn,1,9,0.0942060525476,0.03742,0.013557,0.033409,0.000398
2431,939,-20.3035,149.0689,20082100104,20-082,Teague Reef,Teague Reef (20-082),Townsville/Whitsunday,1,8,0.222715786782,0.189944,0.158126,0.330479,0.2647
2432,954,-20.3551,149.0264,20083100104,20-083,Surprise Rock Reef,Surprise Rock Reef (20-083),Townsville/Whitsunday,1,8,0.0013261622606,0.0013261622606,0.000867226358311157,0.0201523248359222,0.0158059579105092
2433,918,-20.0264,150.243,20115100104,20-115,Little Bugatti (Wheatley) Reef,Little Bugatti (Wheatley) Reef (20-115),Townsville/Whitsunday,3,9,15.0696851275,12.694166,3.297465,28.40054,11.63
2434,926,-20.0237,150.0143,20116100104,20-116,Edgell Reefs (No 1),Edgell Reefs (No 1) (20-116),Townsville/Whitsunday,2,9,0.233934482306,0.233934,0.233654,0.856055,0.8548
2435,926,-20.0677,150.0239,20117100104,20-117,Edgell Reefs (No 3),Edgell Reefs (No 3) (20-117),Townsville/Whitsunday,2,9,16.3840742049,9.357879,2.179702,18.9061,6.8397
2436,927,-20.0532,150.4271,20118100104,20-118,U/N Reef,U/N Reef (20-118),Mackay/Capricorn,2,9,1.55293756234,0.819353,0.357962,1.7907,0.912
